region_gea,mat,arch,bld_age,year,parameter,value
AFR,perm,comm,p2,2070,scale,84.17500000000001
AFR,perm,comm,p2,2070,shape,1.97
AFR,perm,comm,p2,2075,scale,84.17500000000001
AFR,perm,comm,p2,2075,shape,1.97
AFR,perm,comm,p2,2080,scale,84.17500000000001
AFR,perm,comm,p2,2080,shape,1.97
AFR,perm,comm,p2,2085,scale,84.17500000000001
AFR,perm,comm,p2,2085,shape,1.97
AFR,perm,comm,p2,2090,scale,84.17500000000001
AFR,perm,comm,p2,2090,shape,1.97
AFR,perm,comm,p2,2095,scale,84.17500000000001
AFR,perm,comm,p2,2095,shape,1.97
AFR,perm,comm,p2,2100,scale,84.17500000000001
AFR,perm,comm,p2,2100,shape,1.97
AFR,perm,comm,p3,2020,scale,67.34
AFR,perm,comm,p3,2020,shape,1.97
AFR,perm,comm,p3,2025,scale,67.34
AFR,perm,comm,p3,2025,shape,1.97
AFR,perm,comm,p3,2030,scale,69.745
AFR,perm,comm,p3,2030,shape,1.97
AFR,perm,comm,p3,2035,scale,72.15
AFR,perm,comm,p3,2035,shape,1.97
AFR,perm,comm,p3,2040,scale,74.555
AFR,perm,comm,p3,2040,shape,1.97
AFR,perm,comm,p3,2045,scale,76.96
AFR,perm,comm,p3,2045,shape,1.97
AFR,perm,comm,p3,2050,scale,79.36500000000001
AFR,perm,comm,p3,2050,shape,1.97
AFR,perm,comm,p3,2055,scale,81.77
AFR,perm,comm,p3,2055,shape,1.97
AFR,perm,comm,p3,2060,scale,84.17500000000001
AFR,perm,comm,p3,2060,shape,1.97
AFR,perm,comm,p3,2065,scale,84.17500000000001
AFR,perm,comm,p3,2065,shape,1.97
AFR,perm,comm,p3,2070,scale,84.17500000000001
AFR,perm,comm,p3,2070,shape,1.97
AFR,perm,comm,p3,2075,scale,84.17500000000001
AFR,perm,comm,p3,2075,shape,1.97
AFR,perm,comm,p3,2080,scale,84.17500000000001
AFR,perm,comm,p3,2080,shape,1.97
AFR,perm,comm,p3,2085,scale,84.17500000000001
AFR,perm,comm,p3,2085,shape,1.97
AFR,perm,comm,p3,2090,scale,84.17500000000001
AFR,perm,comm,p3,2090,shape,1.97
AFR,perm,comm,p3,2095,scale,84.17500000000001
AFR,perm,comm,p3,2095,shape,1.97
AFR,perm,comm,p3,2100,scale,84.17500000000001
AFR,perm,comm,p3,2100,shape,1.97
AFR,perm,comm,p5,2020,scale,67.34
AFR,perm,comm,p5,2020,shape,1.97
AFR,perm,comm,p5,2025,scale,67.34
AFR,perm,comm,p5,2025,shape,1.97
AFR,perm,comm,p5,2030,scale,71.669
AFR,perm,comm,p5,2030,shape,1.97
AFR,perm,comm,p5,2035,scale,75.998
AFR,perm,comm,p5,2035,shape,1.97
AFR,perm,comm,p5,2040,scale,80.327
AFR,perm,comm,p5,2040,shape,1.97
AFR,perm,comm,p5,2045,scale,84.656
AFR,perm,comm,p5,2045,shape,1.97
AFR,perm,comm,p5,2050,scale,88.985
AFR,perm,comm,p5,2050,shape,1.97
AFR,perm,comm,p5,2055,scale,93.31400000000001
AFR,perm,comm,p5,2055,shape,1.97
AFR,perm,comm,p5,2060,scale,97.643
AFR,perm,comm,p5,2060,shape,1.97
AFR,perm,comm,p5,2065,scale,97.643
AFR,perm,comm,p5,2065,shape,1.97
AFR,perm,comm,p5,2070,scale,97.643
AFR,perm,comm,p5,2070,shape,1.97
AFR,perm,comm,p5,2075,scale,97.643
AFR,perm,comm,p5,2075,shape,1.97
AFR,perm,comm,p5,2080,scale,97.643
AFR,perm,comm,p5,2080,shape,1.97
AFR,perm,comm,p5,2085,scale,97.643
AFR,perm,comm,p5,2085,shape,1.97
AFR,perm,comm,p5,2090,scale,97.643
AFR,perm,comm,p5,2090,shape,1.97
AFR,perm,comm,p5,2095,scale,97.643
AFR,perm,comm,p5,2095,shape,1.97
AFR,perm,comm,p5,2100,scale,97.643
AFR,perm,comm,p5,2100,shape,1.97
CPA,perm,comm,p1,2020,scale,31.03
CPA,perm,comm,p1,2020,shape,2
CPA,perm,comm,p1,2025,scale,31.03
CPA,perm,comm,p1,2025,shape,2
CPA,perm,comm,p1,2030,scale,32.581500000000005
CPA,perm,comm,p1,2030,shape,2
CPA,perm,comm,p1,2035,scale,34.133
CPA,perm,comm,p1,2035,shape,2
CPA,perm,comm,p1,2040,scale,35.6845
CPA,perm,comm,p1,2040,shape,2
CPA,perm,comm,p1,2045,scale,37.236
CPA,perm,comm,p1,2045,shape,2
CPA,perm,comm,p1,2050,scale,38.7875
CPA,perm,comm,p1,2050,shape,2
CPA,perm,comm,p1,2055,scale,38.7875
CPA,perm,comm,p1,2055,shape,2
CPA,perm,comm,p1,2060,scale,38.7875
CPA,perm,comm,p1,2060,shape,2
CPA,perm,comm,p1,2065,scale,38.7875
CPA,perm,comm,p1,2065,shape,2
CPA,perm,comm,p1,2070,scale,38.7875
CPA,perm,comm,p1,2070,shape,2
CPA,perm,comm,p1,2075,scale,38.7875
CPA,perm,comm,p1,2075,shape,2
CPA,perm,comm,p1,2080,scale,38.7875
CPA,perm,comm,p1,2080,shape,2
CPA,perm,comm,p1,2085,scale,38.7875
CPA,perm,comm,p1,2085,shape,2
CPA,perm,comm,p1,2090,scale,38.7875
CPA,perm,comm,p1,2090,shape,2
CPA,perm,comm,p1,2095,scale,38.7875
CPA,perm,comm,p1,2095,shape,2
CPA,perm,comm,p1,2100,scale,38.7875
CPA,perm,comm,p1,2100,shape,2
CPA,perm,comm,p2,2020,scale,31.03
CPA,perm,comm,p2,2020,shape,2
CPA,perm,comm,p2,2025,scale,31.03
CPA,perm,comm,p2,2025,shape,2
CPA,perm,comm,p2,2030,scale,32.581500000000005
CPA,perm,comm,p2,2030,shape,2
CPA,perm,comm,p2,2035,scale,34.133
CPA,perm,comm,p2,2035,shape,2
CPA,perm,comm,p2,2040,scale,35.6845
CPA,perm,comm,p2,2040,shape,2
CPA,perm,comm,p2,2045,scale,37.236
CPA,perm,comm,p2,2045,shape,2
CPA,perm,comm,p2,2050,scale,38.7875
CPA,perm,comm,p2,2050,shape,2
CPA,perm,comm,p2,2055,scale,38.7875
CPA,perm,comm,p2,2055,shape,2
CPA,perm,comm,p2,2060,scale,38.7875
CPA,perm,comm,p2,2060,shape,2
CPA,perm,comm,p2,2065,scale,38.7875
CPA,perm,comm,p2,2065,shape,2
CPA,perm,comm,p2,2070,scale,38.7875
CPA,perm,comm,p2,2070,shape,2
CPA,perm,comm,p2,2075,scale,38.7875
CPA,perm,comm,p2,2075,shape,2
CPA,perm,comm,p2,2080,scale,38.7875
CPA,perm,comm,p2,2080,shape,2
CPA,perm,comm,p2,2085,scale,38.7875
CPA,perm,comm,p2,2085,shape,2
CPA,perm,comm,p2,2090,scale,38.7875
CPA,perm,comm,p2,2090,shape,2
CPA,perm,comm,p2,2095,scale,38.7875
CPA,perm,comm,p2,2095,shape,2
CPA,perm,comm,p2,2100,scale,38.7875
CPA,perm,comm,p2,2100,shape,2
CPA,perm,comm,p3,2020,scale,31.03
CPA,perm,comm,p3,2020,shape,2
CPA,perm,comm,p3,2025,scale,31.03
CPA,perm,comm,p3,2025,shape,2
CPA,perm,comm,p3,2030,scale,32.581500000000005
CPA,perm,comm,p3,2030,shape,2
CPA,perm,comm,p3,2035,scale,34.133
CPA,perm,comm,p3,2035,shape,2
CPA,perm,comm,p3,2040,scale,35.6845
CPA,perm,comm,p3,2040,shape,2
CPA,perm,comm,p3,2045,scale,37.236
CPA,perm,comm,p3,2045,shape,2
CPA,perm,comm,p3,2050,scale,38.7875
CPA,perm,comm,p3,2050,shape,2
CPA,perm,comm,p3,2055,scale,38.7875
CPA,perm,comm,p3,2055,shape,2
CPA,perm,comm,p3,2060,scale,38.7875
CPA,perm,comm,p3,2060,shape,2
CPA,perm,comm,p3,2065,scale,38.7875
CPA,perm,comm,p3,2065,shape,2
CPA,perm,comm,p3,2070,scale,38.7875
CPA,perm,comm,p3,2070,shape,2
CPA,perm,comm,p3,2075,scale,38.7875
CPA,perm,comm,p3,2075,shape,2
CPA,perm,comm,p3,2080,scale,38.7875
CPA,perm,comm,p3,2080,shape,2
CPA,perm,comm,p3,2085,scale,38.7875
CPA,perm,comm,p3,2085,shape,2
CPA,perm,comm,p3,2090,scale,38.7875
CPA,perm,comm,p3,2090,shape,2
CPA,perm,comm,p3,2095,scale,38.7875
CPA,perm,comm,p3,2095,shape,2
CPA,perm,comm,p3,2100,scale,38.7875
CPA,perm,comm,p3,2100,shape,2
CPA,perm,comm,p5,2020,scale,31.03
CPA,perm,comm,p5,2020,shape,2
CPA,perm,comm,p5,2025,scale,31.03
CPA,perm,comm,p5,2025,shape,2
CPA,perm,comm,p5,2030,scale,33.822700000000005
CPA,perm,comm,p5,2030,shape,2
CPA,perm,comm,p5,2035,scale,36.6154
CPA,perm,comm,p5,2035,shape,2
CPA,perm,comm,p5,2040,scale,39.408100000000005
CPA,perm,comm,p5,2040,shape,2
CPA,perm,comm,p5,2045,scale,42.20080000000001
CPA,perm,comm,p5,2045,shape,2
CPA,perm,comm,p5,2050,scale,44.9935
CPA,perm,comm,p5,2050,shape,2
CPA,perm,comm,p5,2055,scale,44.9935
CPA,perm,comm,p5,2055,shape,2
CPA,perm,comm,p5,2060,scale,44.9935
CPA,perm,comm,p5,2060,shape,2
CPA,perm,comm,p5,2065,scale,44.9935
CPA,perm,comm,p5,2065,shape,2
CPA,perm,comm,p5,2070,scale,44.9935
CPA,perm,comm,p5,2070,shape,2
CPA,perm,comm,p5,2075,scale,44.9935
CPA,perm,comm,p5,2075,shape,2
CPA,perm,comm,p5,2080,scale,44.9935
CPA,perm,comm,p5,2080,shape,2
CPA,perm,comm,p5,2085,scale,44.9935
CPA,perm,comm,p5,2085,shape,2
CPA,perm,comm,p5,2090,scale,44.9935
CPA,perm,comm,p5,2090,shape,2
CPA,perm,comm,p5,2095,scale,44.9935
CPA,perm,comm,p5,2095,shape,2
CPA,perm,comm,p5,2100,scale,44.9935
CPA,perm,comm,p5,2100,shape,2
EEU,perm,comm,p1,2020,scale,150
EEU,perm,comm,p1,2020,shape,2.5
EEU,perm,comm,p1,2025,scale,150
EEU,perm,comm,p1,2025,shape,2.5
EEU,perm,comm,p1,2030,scale,157.5
EEU,perm,comm,p1,2030,shape,2.5
EEU,perm,comm,p1,2035,scale,165
EEU,perm,comm,p1,2035,shape,2.5
EEU,perm,comm,p1,2040,scale,172.5
EEU,perm,comm,p1,2040,shape,2.5
EEU,perm,comm,p1,2045,scale,180
EEU,perm,comm,p1,2045,shape,2.5
EEU,perm,comm,p1,2050,scale,187.5
EEU,perm,comm,p1,2050,shape,2.5
EEU,perm,comm,p1,2055,scale,187.5
EEU,perm,comm,p1,2055,shape,2.5
EEU,perm,comm,p1,2060,scale,187.5
EEU,perm,comm,p1,2060,shape,2.5
EEU,perm,comm,p1,2065,scale,187.5
EEU,perm,comm,p1,2065,shape,2.5
EEU,perm,comm,p1,2070,scale,187.5
EEU,perm,comm,p1,2070,shape,2.5
EEU,perm,comm,p1,2075,scale,187.5
EEU,perm,comm,p1,2075,shape,2.5
EEU,perm,comm,p1,2080,scale,187.5
EEU,perm,comm,p1,2080,shape,2.5
EEU,perm,comm,p1,2085,scale,187.5
EEU,perm,comm,p1,2085,shape,2.5
EEU,perm,comm,p1,2090,scale,187.5
EEU,perm,comm,p1,2090,shape,2.5
EEU,perm,comm,p1,2095,scale,187.5
EEU,perm,comm,p1,2095,shape,2.5
EEU,perm,comm,p1,2100,scale,187.5
EEU,perm,comm,p1,2100,shape,2.5
EEU,perm,comm,p2,2020,scale,53.6
EEU,perm,comm,p2,2020,shape,2.5
EEU,perm,comm,p2,2025,scale,53.6
EEU,perm,comm,p2,2025,shape,2.5
EEU,perm,comm,p2,2030,scale,56.28
EEU,perm,comm,p2,2030,shape,2.5
EEU,perm,comm,p2,2035,scale,58.96000000000001
EEU,perm,comm,p2,2035,shape,2.5
EEU,perm,comm,p2,2040,scale,61.63999999999999
EEU,perm,comm,p2,2040,shape,2.5
EEU,perm,comm,p2,2045,scale,64.32
EEU,perm,comm,p2,2045,shape,2.5
EEU,perm,comm,p2,2050,scale,67
EEU,perm,comm,p2,2050,shape,2.5
EEU,perm,comm,p2,2055,scale,67
EEU,perm,comm,p2,2055,shape,2.5
EEU,perm,comm,p2,2060,scale,67
EEU,perm,comm,p2,2060,shape,2.5
EEU,perm,comm,p2,2065,scale,67
EEU,perm,comm,p2,2065,shape,2.5
EEU,perm,comm,p2,2070,scale,67
EEU,perm,comm,p2,2070,shape,2.5
EEU,perm,comm,p2,2075,scale,67
EEU,perm,comm,p2,2075,shape,2.5
EEU,perm,comm,p2,2080,scale,67
EEU,perm,comm,p2,2080,shape,2.5
EEU,perm,comm,p2,2085,scale,67
EEU,perm,comm,p2,2085,shape,2.5
EEU,perm,comm,p2,2090,scale,67
EEU,perm,comm,p2,2090,shape,2.5
EEU,perm,comm,p2,2095,scale,67
EEU,perm,comm,p2,2095,shape,2.5
EEU,perm,comm,p2,2100,scale,67
EEU,perm,comm,p2,2100,shape,2.5
EEU,perm,comm,p3,2020,scale,53.6
EEU,perm,comm,p3,2020,shape,2.5
EEU,perm,comm,p3,2025,scale,53.6
EEU,perm,comm,p3,2025,shape,2.5
EEU,perm,comm,p3,2030,scale,56.28
EEU,perm,comm,p3,2030,shape,2.5
EEU,perm,comm,p3,2035,scale,58.96000000000001
EEU,perm,comm,p3,2035,shape,2.5
EEU,perm,comm,p3,2040,scale,61.63999999999999
EEU,perm,comm,p3,2040,shape,2.5
EEU,perm,comm,p3,2045,scale,64.32
EEU,perm,comm,p3,2045,shape,2.5
EEU,perm,comm,p3,2050,scale,67
EEU,perm,comm,p3,2050,shape,2.5
EEU,perm,comm,p3,2055,scale,67
EEU,perm,comm,p3,2055,shape,2.5
EEU,perm,comm,p3,2060,scale,67
EEU,perm,comm,p3,2060,shape,2.5
EEU,perm,comm,p3,2065,scale,67
EEU,perm,comm,p3,2065,shape,2.5
EEU,perm,comm,p3,2070,scale,67
EEU,perm,comm,p3,2070,shape,2.5
EEU,perm,comm,p3,2075,scale,67
EEU,perm,comm,p3,2075,shape,2.5
EEU,perm,comm,p3,2080,scale,67
EEU,perm,comm,p3,2080,shape,2.5
EEU,perm,comm,p3,2085,scale,67
EEU,perm,comm,p3,2085,shape,2.5
EEU,perm,comm,p3,2090,scale,67
EEU,perm,comm,p3,2090,shape,2.5
EEU,perm,comm,p3,2095,scale,67
EEU,perm,comm,p3,2095,shape,2.5
EEU,perm,comm,p3,2100,scale,67
EEU,perm,comm,p3,2100,shape,2.5
EEU,perm,comm,p5,2020,scale,53.6
EEU,perm,comm,p5,2020,shape,2.5
EEU,perm,comm,p5,2025,scale,53.6
EEU,perm,comm,p5,2025,shape,2.5
EEU,perm,comm,p5,2030,scale,58.42400000000001
EEU,perm,comm,p5,2030,shape,2.5
EEU,perm,comm,p5,2035,scale,63.248
EEU,perm,comm,p5,2035,shape,2.5
EEU,perm,comm,p5,2040,scale,68.072
EEU,perm,comm,p5,2040,shape,2.5
EEU,perm,comm,p5,2045,scale,72.896
EEU,perm,comm,p5,2045,shape,2.5
EEU,perm,comm,p5,2050,scale,77.72
EEU,perm,comm,p5,2050,shape,2.5
EEU,perm,comm,p5,2055,scale,77.72
EEU,perm,comm,p5,2055,shape,2.5
EEU,perm,comm,p5,2060,scale,77.72
EEU,perm,comm,p5,2060,shape,2.5
EEU,perm,comm,p5,2065,scale,77.72
EEU,perm,comm,p5,2065,shape,2.5
EEU,perm,comm,p5,2070,scale,77.72
EEU,perm,comm,p5,2070,shape,2.5
EEU,perm,comm,p5,2075,scale,77.72
EEU,perm,comm,p5,2075,shape,2.5
EEU,perm,comm,p5,2080,scale,77.72
EEU,perm,comm,p5,2080,shape,2.5
EEU,perm,comm,p5,2085,scale,77.72
EEU,perm,comm,p5,2085,shape,2.5
EEU,perm,comm,p5,2090,scale,77.72
EEU,perm,comm,p5,2090,shape,2.5
EEU,perm,comm,p5,2095,scale,77.72
EEU,perm,comm,p5,2095,shape,2.5
EEU,perm,comm,p5,2100,scale,77.72
EEU,perm,comm,p5,2100,shape,2.5
FSU,perm,comm,p1,2020,scale,53.6
FSU,perm,comm,p1,2020,shape,2.5
FSU,perm,comm,p1,2025,scale,53.6
FSU,perm,comm,p1,2025,shape,2.5
FSU,perm,comm,p1,2030,scale,56.28
FSU,perm,comm,p1,2030,shape,2.5
FSU,perm,comm,p1,2035,scale,58.96000000000001
FSU,perm,comm,p1,2035,shape,2.5
FSU,perm,comm,p1,2040,scale,61.63999999999999
FSU,perm,comm,p1,2040,shape,2.5
FSU,perm,comm,p1,2045,scale,64.32
FSU,perm,comm,p1,2045,shape,2.5
FSU,perm,comm,p1,2050,scale,67
FSU,perm,comm,p1,2050,shape,2.5
FSU,perm,comm,p1,2055,scale,67
FSU,perm,comm,p1,2055,shape,2.5
FSU,perm,comm,p1,2060,scale,67
FSU,perm,comm,p1,2060,shape,2.5
FSU,perm,comm,p1,2065,scale,67
FSU,perm,comm,p1,2065,shape,2.5
FSU,perm,comm,p1,2070,scale,67
FSU,perm,comm,p1,2070,shape,2.5
FSU,perm,comm,p1,2075,scale,67
FSU,perm,comm,p1,2075,shape,2.5
FSU,perm,comm,p1,2080,scale,67
FSU,perm,comm,p1,2080,shape,2.5
FSU,perm,comm,p1,2085,scale,67
FSU,perm,comm,p1,2085,shape,2.5
FSU,perm,comm,p1,2090,scale,67
FSU,perm,comm,p1,2090,shape,2.5
FSU,perm,comm,p1,2095,scale,67
FSU,perm,comm,p1,2095,shape,2.5
FSU,perm,comm,p1,2100,scale,67
FSU,perm,comm,p1,2100,shape,2.5
FSU,perm,comm,p2,2020,scale,53.6
FSU,perm,comm,p2,2020,shape,2.5
FSU,perm,comm,p2,2025,scale,53.6
FSU,perm,comm,p2,2025,shape,2.5
FSU,perm,comm,p2,2030,scale,56.28
FSU,perm,comm,p2,2030,shape,2.5
FSU,perm,comm,p2,2035,scale,58.96000000000001
FSU,perm,comm,p2,2035,shape,2.5
FSU,perm,comm,p2,2040,scale,61.63999999999999
FSU,perm,comm,p2,2040,shape,2.5
FSU,perm,comm,p2,2045,scale,64.32
FSU,perm,comm,p2,2045,shape,2.5
FSU,perm,comm,p2,2050,scale,67
FSU,perm,comm,p2,2050,shape,2.5
FSU,perm,comm,p2,2055,scale,67
FSU,perm,comm,p2,2055,shape,2.5
FSU,perm,comm,p2,2060,scale,67
FSU,perm,comm,p2,2060,shape,2.5
FSU,perm,comm,p2,2065,scale,67
FSU,perm,comm,p2,2065,shape,2.5
FSU,perm,comm,p2,2070,scale,67
FSU,perm,comm,p2,2070,shape,2.5
FSU,perm,comm,p2,2075,scale,67
FSU,perm,comm,p2,2075,shape,2.5
FSU,perm,comm,p2,2080,scale,67
FSU,perm,comm,p2,2080,shape,2.5
FSU,perm,comm,p2,2085,scale,67
FSU,perm,comm,p2,2085,shape,2.5
FSU,perm,comm,p2,2090,scale,67
FSU,perm,comm,p2,2090,shape,2.5
FSU,perm,comm,p2,2095,scale,67
FSU,perm,comm,p2,2095,shape,2.5
FSU,perm,comm,p2,2100,scale,67
FSU,perm,comm,p2,2100,shape,2.5
FSU,perm,comm,p3,2020,scale,53.6
FSU,perm,comm,p3,2020,shape,2.5
FSU,perm,comm,p3,2025,scale,53.6
FSU,perm,comm,p3,2025,shape,2.5
FSU,perm,comm,p3,2030,scale,56.28
FSU,perm,comm,p3,2030,shape,2.5
FSU,perm,comm,p3,2035,scale,58.96000000000001
FSU,perm,comm,p3,2035,shape,2.5
FSU,perm,comm,p3,2040,scale,61.63999999999999
FSU,perm,comm,p3,2040,shape,2.5
FSU,perm,comm,p3,2045,scale,64.32
FSU,perm,comm,p3,2045,shape,2.5
FSU,perm,comm,p3,2050,scale,67
FSU,perm,comm,p3,2050,shape,2.5
FSU,perm,comm,p3,2055,scale,67
FSU,perm,comm,p3,2055,shape,2.5
FSU,perm,comm,p3,2060,scale,67
FSU,perm,comm,p3,2060,shape,2.5
FSU,perm,comm,p3,2065,scale,67
FSU,perm,comm,p3,2065,shape,2.5
FSU,perm,comm,p3,2070,scale,67
FSU,perm,comm,p3,2070,shape,2.5
FSU,perm,comm,p3,2075,scale,67
FSU,perm,comm,p3,2075,shape,2.5
FSU,perm,comm,p3,2080,scale,67
FSU,perm,comm,p3,2080,shape,2.5
FSU,perm,comm,p3,2085,scale,67
FSU,perm,comm,p3,2085,shape,2.5
FSU,perm,comm,p3,2090,scale,67
FSU,perm,comm,p3,2090,shape,2.5
FSU,perm,comm,p3,2095,scale,67
FSU,perm,comm,p3,2095,shape,2.5
FSU,perm,comm,p3,2100,scale,67
FSU,perm,comm,p3,2100,shape,2.5
FSU,perm,comm,p5,2020,scale,53.6
FSU,perm,comm,p5,2020,shape,2.5
FSU,perm,comm,p5,2025,scale,53.6
FSU,perm,comm,p5,2025,shape,2.5
FSU,perm,comm,p5,2030,scale,58.42400000000001
FSU,perm,comm,p5,2030,shape,2.5
FSU,perm,comm,p5,2035,scale,63.248
FSU,perm,comm,p5,2035,shape,2.5
FSU,perm,comm,p5,2040,scale,68.072
FSU,perm,comm,p5,2040,shape,2.5
FSU,perm,comm,p5,2045,scale,72.896
FSU,perm,comm,p5,2045,shape,2.5
FSU,perm,comm,p5,2050,scale,77.72
FSU,perm,comm,p5,2050,shape,2.5
FSU,perm,comm,p5,2055,scale,77.72
FSU,perm,comm,p5,2055,shape,2.5
FSU,perm,comm,p5,2060,scale,77.72
FSU,perm,comm,p5,2060,shape,2.5
FSU,perm,comm,p5,2065,scale,77.72
FSU,perm,comm,p5,2065,shape,2.5
FSU,perm,comm,p5,2070,scale,77.72
FSU,perm,comm,p5,2070,shape,2.5
FSU,perm,comm,p5,2075,scale,77.72
FSU,perm,comm,p5,2075,shape,2.5
FSU,perm,comm,p5,2080,scale,77.72
FSU,perm,comm,p5,2080,shape,2.5
FSU,perm,comm,p5,2085,scale,77.72
FSU,perm,comm,p5,2085,shape,2.5
FSU,perm,comm,p5,2090,scale,77.72
FSU,perm,comm,p5,2090,shape,2.5
FSU,perm,comm,p5,2095,scale,77.72
FSU,perm,comm,p5,2095,shape,2.5
FSU,perm,comm,p5,2100,scale,77.72
FSU,perm,comm,p5,2100,shape,2.5
LAC,perm,comm,p1,2020,scale,68.24
LAC,perm,comm,p1,2020,shape,1.97
LAC,perm,comm,p1,2025,scale,68.24
LAC,perm,comm,p1,2025,shape,1.97
LAC,perm,comm,p1,2030,scale,70.67714285714285
LAC,perm,comm,p1,2030,shape,1.97
LAC,perm,comm,p1,2035,scale,73.1142857142857
LAC,perm,comm,p1,2035,shape,1.97
LAC,perm,comm,p1,2040,scale,75.55142857142857
LAC,perm,comm,p1,2040,shape,1.97
LAC,perm,comm,p1,2045,scale,77.98857142857142
LAC,perm,comm,p1,2045,shape,1.97
LAC,perm,comm,p1,2050,scale,80.42571428571428
LAC,perm,comm,p1,2050,shape,1.97
LAC,perm,comm,p1,2055,scale,82.86285714285712
LAC,perm,comm,p1,2055,shape,1.97
LAC,perm,comm,p1,2060,scale,85.3
LAC,perm,comm,p1,2060,shape,1.97
LAC,perm,comm,p1,2065,scale,85.3
LAC,perm,comm,p1,2065,shape,1.97
LAC,perm,comm,p1,2070,scale,85.3
LAC,perm,comm,p1,2070,shape,1.97
LAC,perm,comm,p1,2075,scale,85.3
LAC,perm,comm,p1,2075,shape,1.97
LAC,perm,comm,p1,2080,scale,85.3
LAC,perm,comm,p1,2080,shape,1.97
LAC,perm,comm,p1,2085,scale,85.3
LAC,perm,comm,p1,2085,shape,1.97
LAC,perm,comm,p1,2090,scale,85.3
LAC,perm,comm,p1,2090,shape,1.97
LAC,perm,comm,p1,2095,scale,85.3
LAC,perm,comm,p1,2095,shape,1.97
LAC,perm,comm,p1,2100,scale,85.3
LAC,perm,comm,p1,2100,shape,1.97
LAC,perm,comm,p2,2020,scale,68.24
LAC,perm,comm,p2,2020,shape,1.97
LAC,perm,comm,p2,2025,scale,68.24
LAC,perm,comm,p2,2025,shape,1.97
LAC,perm,comm,p2,2030,scale,70.67714285714285
LAC,perm,comm,p2,2030,shape,1.97
LAC,perm,comm,p2,2035,scale,73.1142857142857
LAC,perm,comm,p2,2035,shape,1.97
LAC,perm,comm,p2,2040,scale,75.55142857142857
LAC,perm,comm,p2,2040,shape,1.97
LAC,perm,comm,p2,2045,scale,77.98857142857142
LAC,perm,comm,p2,2045,shape,1.97
LAC,perm,comm,p2,2050,scale,80.42571428571428
LAC,perm,comm,p2,2050,shape,1.97
LAC,perm,comm,p2,2055,scale,82.86285714285712
LAC,perm,comm,p2,2055,shape,1.97
LAC,perm,comm,p2,2060,scale,85.3
LAC,perm,comm,p2,2060,shape,1.97
LAC,perm,comm,p2,2065,scale,85.3
LAC,perm,comm,p2,2065,shape,1.97
LAC,perm,comm,p2,2070,scale,85.3
LAC,perm,comm,p2,2070,shape,1.97
LAC,perm,comm,p2,2075,scale,85.3
LAC,perm,comm,p2,2075,shape,1.97
LAC,perm,comm,p2,2080,scale,85.3
LAC,perm,comm,p2,2080,shape,1.97
