eneff,region_gea,fuel_heat,year,value
s1,AFR,gas,2060,0.75
s1,AFR,gas,2065,0.75
s1,AFR,gas,2070,0.75
s1,AFR,gas,2075,0.75
s1,AFR,gas,2080,0.75
s1,AFR,gas,2085,0.75
s1,AFR,gas,2090,0.75
s1,AFR,gas,2095,0.75
s1,AFR,gas,2100,0.75
s1,AFR,oil,2015,0.75
s1,AFR,oil,2020,0.75
s1,AFR,oil,2025,0.75
s1,AFR,oil,2030,0.75
s1,AFR,oil,2035,0.75
s1,AFR,oil,2040,0.75
s1,AFR,oil,2045,0.75
s1,AFR,oil,2050,0.75
s1,AFR,oil,2055,0.75
s1,AFR,oil,2060,0.75
s1,AFR,oil,2065,0.75
s1,AFR,oil,2070,0.75
s1,AFR,oil,2075,0.75
s1,AFR,oil,2080,0.75
s1,AFR,oil,2085,0.75
s1,AFR,oil,2090,0.75
s1,AFR,oil,2095,0.75
s1,AFR,oil,2100,0.75
s2,AFR,biomass_solid,2015,0.4
s2,AFR,biomass_solid,2020,0.4
s2,AFR,biomass_solid,2025,0.4
s2,AFR,biomass_solid,2030,0.4
s2,AFR,biomass_solid,2035,0.4
s2,AFR,biomass_solid,2040,0.4
s2,AFR,biomass_solid,2045,0.4
s2,AFR,biomass_solid,2050,0.4
s2,AFR,biomass_solid,2055,0.4
s2,AFR,biomass_solid,2060,0.4
s2,AFR,biomass_solid,2065,0.4
s2,AFR,biomass_solid,2070,0.4
s2,AFR,biomass_solid,2075,0.4
s2,AFR,biomass_solid,2080,0.4
s2,AFR,biomass_solid,2085,0.4
s2,AFR,biomass_solid,2090,0.4
s2,AFR,biomass_solid,2095,0.4
s2,AFR,biomass_solid,2100,0.4
s2,AFR,coal,2015,0.75
s2,AFR,coal,2020,0.75
s2,AFR,coal,2025,0.75
s2,AFR,coal,2030,0.75
s2,AFR,coal,2035,0.75
s2,AFR,coal,2040,0.75
s2,AFR,coal,2045,0.75
s2,AFR,coal,2050,0.75
s2,AFR,coal,2055,0.75
s2,AFR,coal,2060,0.75
s2,AFR,coal,2065,0.75
s2,AFR,coal,2070,0.75
s2,AFR,coal,2075,0.75
s2,AFR,coal,2080,0.75
s2,AFR,coal,2085,0.75
s2,AFR,coal,2090,0.75
s2,AFR,coal,2095,0.75
s2,AFR,coal,2100,0.75
s2,AFR,district_heat,2015,0.98
s2,AFR,district_heat,2020,0.98
s2,AFR,district_heat,2025,0.98
s2,AFR,district_heat,2030,0.98
s2,AFR,district_heat,2035,0.98
s2,AFR,district_heat,2040,0.98
s2,AFR,district_heat,2045,0.98
s2,AFR,district_heat,2050,0.98
s2,AFR,district_heat,2055,0.98
s2,AFR,district_heat,2060,0.98
s2,AFR,district_heat,2065,0.98
s2,AFR,district_heat,2070,0.98
s2,AFR,district_heat,2075,0.98
s2,AFR,district_heat,2080,0.98
s2,AFR,district_heat,2085,0.98
s2,AFR,district_heat,2090,0.98
s2,AFR,district_heat,2095,0.98
s2,AFR,district_heat,2100,0.98
s2,AFR,electricity,2015,1
s2,AFR,electricity,2020,1
s2,AFR,electricity,2025,1
s2,AFR,electricity,2030,1
s2,AFR,electricity,2035,1
s2,AFR,electricity,2040,1
s2,AFR,electricity,2045,1
s2,AFR,electricity,2050,1
s2,AFR,electricity,2055,1
s2,AFR,electricity,2060,1
s2,AFR,electricity,2065,1
s2,AFR,electricity,2070,1
s2,AFR,electricity,2075,1
s2,AFR,electricity,2080,1
s2,AFR,electricity,2085,1
s2,AFR,electricity,2090,1
s2,AFR,electricity,2095,1
s2,AFR,electricity,2100,1
s2,AFR,gas,2015,0.75
s2,AFR,gas,2020,0.75
s2,AFR,gas,2025,0.75
s2,AFR,gas,2030,0.75
s2,AFR,gas,2035,0.75
s2,AFR,gas,2040,0.75
s2,AFR,gas,2045,0.75
s2,AFR,gas,2050,0.75
s2,AFR,gas,2055,0.75
s2,AFR,gas,2060,0.75
s2,AFR,gas,2065,0.75
s2,AFR,gas,2070,0.75
s2,AFR,gas,2075,0.75
s2,AFR,gas,2080,0.75
s2,AFR,gas,2085,0.75
s2,AFR,gas,2090,0.75
s2,AFR,gas,2095,0.75
s2,AFR,gas,2100,0.75
s2,AFR,oil,2015,0.75
s2,AFR,oil,2020,0.75
s2,AFR,oil,2025,0.75
s2,AFR,oil,2030,0.75
s2,AFR,oil,2035,0.75
s2,AFR,oil,2040,0.75
s2,AFR,oil,2045,0.75
s2,AFR,oil,2050,0.75
s2,AFR,oil,2055,0.75
s2,AFR,oil,2060,0.75
s2,AFR,oil,2065,0.75
s2,AFR,oil,2070,0.75
s2,AFR,oil,2075,0.75
s2,AFR,oil,2080,0.75
s2,AFR,oil,2085,0.75
s2,AFR,oil,2090,0.75
s2,AFR,oil,2095,0.75
s2,AFR,oil,2100,0.75
s3,AFR,biomass_solid,2015,0.4
s3,AFR,biomass_solid,2020,0.4
s3,AFR,biomass_solid,2025,0.4
s3,AFR,biomass_solid,2030,0.4
s3,AFR,biomass_solid,2035,0.4
s3,AFR,biomass_solid,2040,0.4
s3,AFR,biomass_solid,2045,0.4
s3,AFR,biomass_solid,2050,0.4
s3,AFR,biomass_solid,2055,0.4
s3,AFR,biomass_solid,2060,0.4
s3,AFR,biomass_solid,2065,0.4
s3,AFR,biomass_solid,2070,0.4
s3,AFR,biomass_solid,2075,0.4
s3,AFR,biomass_solid,2080,0.4
s3,AFR,biomass_solid,2085,0.4
s3,AFR,biomass_solid,2090,0.4
s3,AFR,biomass_solid,2095,0.4
s3,AFR,biomass_solid,2100,0.4
s3,AFR,coal,2015,0.75
s3,AFR,coal,2020,0.75
s3,AFR,coal,2025,0.75
s3,AFR,coal,2030,0.75
s3,AFR,coal,2035,0.75
s3,AFR,coal,2040,0.75
s3,AFR,coal,2045,0.75
s3,AFR,coal,2050,0.75
s3,AFR,coal,2055,0.75
s3,AFR,coal,2060,0.75
s3,AFR,coal,2065,0.75
s3,AFR,coal,2070,0.75
s3,AFR,coal,2075,0.75
s3,AFR,coal,2080,0.75
s3,AFR,coal,2085,0.75
s3,AFR,coal,2090,0.75
s3,AFR,coal,2095,0.75
s3,AFR,coal,2100,0.75
s3,AFR,district_heat,2015,0.98
s3,AFR,district_heat,2020,0.98
s3,AFR,district_heat,2025,0.98
s3,AFR,district_heat,2030,0.98
s3,AFR,district_heat,2035,0.98
s3,AFR,district_heat,2040,0.98
s3,AFR,district_heat,2045,0.98
s3,AFR,district_heat,2050,0.98
s3,AFR,district_heat,2055,0.98
s3,AFR,district_heat,2060,0.98
s3,AFR,district_heat,2065,0.98
s3,AFR,district_heat,2070,0.98
s3,AFR,district_heat,2075,0.98
s3,AFR,district_heat,2080,0.98
s3,AFR,district_heat,2085,0.98
s3,AFR,district_heat,2090,0.98
s3,AFR,district_heat,2095,0.98
s3,AFR,district_heat,2100,0.98
s3,AFR,electricity,2015,1
s3,AFR,electricity,2020,1
s3,AFR,electricity,2025,1
s3,AFR,electricity,2030,1
s3,AFR,electricity,2035,1
s3,AFR,electricity,2040,1
s3,AFR,electricity,2045,1
s3,AFR,electricity,2050,1
s3,AFR,electricity,2055,1
s3,AFR,electricity,2060,1
s3,AFR,electricity,2065,1
s3,AFR,electricity,2070,1
s3,AFR,electricity,2075,1
s3,AFR,electricity,2080,1
s3,AFR,electricity,2085,1
s3,AFR,electricity,2090,1
s3,AFR,electricity,2095,1
s3,AFR,electricity,2100,1
s3,AFR,gas,2015,0.75
s3,AFR,gas,2020,0.75
s3,AFR,gas,2025,0.75
s3,AFR,gas,2030,0.75
s3,AFR,gas,2035,0.75
s3,AFR,gas,2040,0.75
s3,AFR,gas,2045,0.75
s3,AFR,gas,2050,0.75
s3,AFR,gas,2055,0.75
s3,AFR,gas,2060,0.75
s3,AFR,gas,2065,0.75
s3,AFR,gas,2070,0.75
s3,AFR,gas,2075,0.75
s3,AFR,gas,2080,0.75
s3,AFR,gas,2085,0.75
s3,AFR,gas,2090,0.75
s3,AFR,gas,2095,0.75
s3,AFR,gas,2100,0.75
s3,AFR,oil,2015,0.75
s3,AFR,oil,2020,0.75
s3,AFR,oil,2025,0.75
s3,AFR,oil,2030,0.75
s3,AFR,oil,2035,0.75
s3,AFR,oil,2040,0.75
s3,AFR,oil,2045,0.75
s3,AFR,oil,2050,0.75
s3,AFR,oil,2055,0.75
s3,AFR,oil,2060,0.75
s3,AFR,oil,2065,0.75
s3,AFR,oil,2070,0.75
s3,AFR,oil,2075,0.75
s3,AFR,oil,2080,0.75
s3,AFR,oil,2085,0.75
s3,AFR,oil,2090,0.75
s3,AFR,oil,2095,0.75
s3,AFR,oil,2100,0.75
s51_std,AFR,biomass_solid,2015,0.4
s51_std,AFR,biomass_solid,2020,0.426470588
s51_std,AFR,biomass_solid,2025,0.452941176
s51_std,AFR,biomass_solid,2030,0.479411765
s51_std,AFR,biomass_solid,2035,0.505882353
s51_std,AFR,biomass_solid,2040,0.532352941
s51_std,AFR,biomass_solid,2045,0.558823529
s51_std,AFR,biomass_solid,2050,0.585294118
s51_std,AFR,biomass_solid,2055,0.611764706
s51_std,AFR,biomass_solid,2060,0.638235294
s51_std,AFR,biomass_solid,2065,0.664705882
s51_std,AFR,biomass_solid,2070,0.691176471
s51_std,AFR,biomass_solid,2075,0.717647059
s51_std,AFR,biomass_solid,2080,0.744117647
s51_std,AFR,biomass_solid,2085,0.770588235
s51_std,AFR,biomass_solid,2090,0.797058824
s51_std,AFR,biomass_solid,2095,0.823529412
s51_std,AFR,biomass_solid,2100,0.85
s51_std,AFR,coal,2015,0.75
s51_std,AFR,coal,2020,0.75
s51_std,AFR,coal,2025,0.75
s51_std,AFR,coal,2030,0.75
s51_std,AFR,coal,2035,0.75
s51_std,AFR,coal,2040,0.75
s51_std,AFR,coal,2045,0.75
s51_std,AFR,coal,2050,0.75
s51_std,AFR,coal,2055,0.75
s51_std,AFR,coal,2060,0.75
s51_std,AFR,coal,2065,0.75
s51_std,AFR,coal,2070,0.75
s51_std,AFR,coal,2075,0.75
s51_std,AFR,coal,2080,0.75
s51_std,AFR,coal,2085,0.75
s51_std,AFR,coal,2090,0.75
s51_std,AFR,coal,2095,0.75
s51_std,AFR,coal,2100,0.75
s51_std,AFR,district_heat,2015,0.98
s51_std,AFR,district_heat,2020,0.98
s51_std,AFR,district_heat,2025,0.98
s51_std,AFR,district_heat,2030,0.98
s51_std,AFR,district_heat,2035,0.98
s51_std,AFR,district_heat,2040,0.98
s51_std,AFR,district_heat,2045,0.98
s51_std,AFR,district_heat,2050,0.98
s51_std,AFR,district_heat,2055,0.98
s51_std,AFR,district_heat,2060,0.98
s51_std,AFR,district_heat,2065,0.98
s51_std,AFR,district_heat,2070,0.98
s51_std,AFR,district_heat,2075,0.98
s51_std,AFR,district_heat,2080,0.98
s51_std,AFR,district_heat,2085,0.98
s51_std,AFR,district_heat,2090,0.98
s51_std,AFR,district_heat,2095,0.98
s51_std,AFR,district_heat,2100,0.98
s51_std,AFR,electricity,2015,1
s51_std,AFR,electricity,2020,1
s51_std,AFR,electricity,2025,1
s51_std,AFR,electricity,2030,1
s51_std,AFR,electricity,2035,1
s51_std,AFR,electricity,2040,1
s51_std,AFR,electricity,2045,1
s51_std,AFR,electricity,2050,1
s51_std,AFR,electricity,2055,1
s51_std,AFR,electricity,2060,1
s51_std,AFR,electricity,2065,1
s51_std,AFR,electricity,2070,1
s51_std,AFR,electricity,2075,1
s51_std,AFR,electricity,2080,1
s51_std,AFR,electricity,2085,1
s51_std,AFR,electricity,2090,1
s51_std,AFR,electricity,2095,1
s51_std,AFR,electricity,2100,1
s51_std,AFR,gas,2015,0.75
s51_std,AFR,gas,2020,0.758823529
s51_std,AFR,gas,2025,0.767647059
s51_std,AFR,gas,2030,0.776470588
s51_std,AFR,gas,2035,0.785294118
s51_std,AFR,gas,2040,0.794117647
s51_std,AFR,gas,2045,0.802941176
s51_std,AFR,gas,2050,0.811764706
s51_std,AFR,gas,2055,0.820588235
s51_std,AFR,gas,2060,0.829411765
s51_std,AFR,gas,2065,0.838235294
s51_std,AFR,gas,2070,0.847058824
s51_std,AFR,gas,2075,0.855882353
s51_std,AFR,gas,2080,0.864705882
s51_std,AFR,gas,2085,0.873529412
s51_std,AFR,gas,2090,0.882352941
s51_std,AFR,gas,2095,0.891176471
s51_std,AFR,gas,2100,0.9
s51_std,AFR,oil,2015,0.75
s51_std,AFR,oil,2020,0.756470588
s51_std,AFR,oil,2025,0.762941176
s51_std,AFR,oil,2030,0.769411765
s51_std,AFR,oil,2035,0.775882353
s51_std,AFR,oil,2040,0.782352941
s51_std,AFR,oil,2045,0.788823529
s51_std,AFR,oil,2050,0.795294118
s51_std,AFR,oil,2055,0.801764706
s51_std,AFR,oil,2060,0.808235294
s51_std,AFR,oil,2065,0.814705882
s51_std,AFR,oil,2070,0.821176471
s51_std,AFR,oil,2075,0.827647059
s51_std,AFR,oil,2080,0.834117647
s51_std,AFR,oil,2085,0.840588235
s51_std,AFR,oil,2090,0.847058824
s51_std,AFR,oil,2095,0.853529412
s51_std,AFR,oil,2100,0.86
s52_low,AFR,biomass_solid,2015,0.7
s52_low,AFR,biomass_solid,2020,0.708823529
s52_low,AFR,biomass_solid,2025,0.717647059
s52_low,AFR,biomass_solid,2030,0.726470588
s52_low,AFR,biomass_solid,2035,0.735294118
s52_low,AFR,biomass_solid,2040,0.744117647
s52_low,AFR,biomass_solid,2045,0.752941176
s52_low,AFR,biomass_solid,2050,0.761764706
s52_low,AFR,biomass_solid,2055,0.770588235
s52_low,AFR,biomass_solid,2060,0.779411765
s52_low,AFR,biomass_solid,2065,0.788235294
s52_low,AFR,biomass_solid,2070,0.797058824
s52_low,AFR,biomass_solid,2075,0.805882353
s52_low,AFR,biomass_solid,2080,0.814705882
s52_low,AFR,biomass_solid,2085,0.823529412
s52_low,AFR,biomass_solid,2090,0.832352941
s52_low,AFR,biomass_solid,2095,0.841176471
s52_low,AFR,biomass_solid,2100,0.85
s52_low,AFR,coal,2015,0.75
s52_low,AFR,coal,2020,0.75
s52_low,AFR,coal,2025,0.75
s52_low,AFR,coal,2030,0.75
s52_low,AFR,coal,2035,0.75
s52_low,AFR,coal,2040,0.75
s52_low,AFR,coal,2045,0.75
s52_low,AFR,coal,2050,0.75
s52_low,AFR,coal,2055,0.75
s52_low,AFR,coal,2060,0.75
s52_low,AFR,coal,2065,0.75
s52_low,AFR,coal,2070,0.75
s52_low,AFR,coal,2075,0.75
s52_low,AFR,coal,2080,0.75
s52_low,AFR,coal,2085,0.75
s52_low,AFR,coal,2090,0.75
s52_low,AFR,coal,2095,0.75
s52_low,AFR,coal,2100,0.75
s52_low,AFR,district_heat,2015,0.98
s52_low,AFR,district_heat,2020,0.98
s52_low,AFR,district_heat,2025,0.98
s52_low,AFR,district_heat,2030,0.98
s52_low,AFR,district_heat,2035,0.98
s52_low,AFR,district_heat,2040,0.98
s52_low,AFR,district_heat,2045,0.98
s52_low,AFR,district_heat,2050,0.98
s52_low,AFR,district_heat,2055,0.98
s52_low,AFR,district_heat,2060,0.98
s52_low,AFR,district_heat,2065,0.98
s52_low,AFR,district_heat,2070,0.98
s52_low,AFR,district_heat,2075,0.98
s52_low,AFR,district_heat,2080,0.98
s52_low,AFR,district_heat,2085,0.98
s52_low,AFR,district_heat,2090,0.98
s52_low,AFR,district_heat,2095,0.98
s52_low,AFR,district_heat,2100,0.98
s52_low,AFR,electricity,2015,2.5
s52_low,AFR,electricity,2020,2.580882353
s52_low,AFR,electricity,2025,2.661764706
s52_low,AFR,electricity,2030,2.742647059
s52_low,AFR,electricity,2035,2.823529412
s52_low,AFR,electricity,2040,2.904411765
s52_low,AFR,electricity,2045,2.985294118
s52_low,AFR,electricity,2050,3.066176471
s52_low,AFR,electricity,2055,3.147058824
s52_low,AFR,electricity,2060,3.227941176
s52_low,AFR,electricity,2065,3.308823529
s52_low,AFR,electricity,2070,3.389705882
s52_low,AFR,electricity,2075,3.470588235
s52_low,AFR,electricity,2080,3.551470588
s52_low,AFR,electricity,2085,3.632352941
s52_low,AFR,electricity,2090,3.713235294
s52_low,AFR,electricity,2095,3.794117647
s52_low,AFR,electricity,2100,3.875
s52_low,AFR,gas,2015,0.9
s52_low,AFR,gas,2020,0.9
s52_low,AFR,gas,2025,0.9
s52_low,AFR,gas,2030,0.9
s52_low,AFR,gas,2035,0.9
s52_low,AFR,gas,2040,0.9
s52_low,AFR,gas,2045,0.9
s52_low,AFR,gas,2050,0.9
s52_low,AFR,gas,2055,0.9
s52_low,AFR,gas,2060,0.9
s52_low,AFR,gas,2065,0.9
s52_low,AFR,gas,2070,0.9
s52_low,AFR,gas,2075,0.9
s52_low,AFR,gas,2080,0.9
s52_low,AFR,gas,2085,0.9
s52_low,AFR,gas,2090,0.9
s52_low,AFR,gas,2095,0.9
s52_low,AFR,gas,2100,0.9
s52_low,AFR,oil,2015,0.86
s52_low,AFR,oil,2020,0.86
s52_low,AFR,oil,2025,0.86
s52_low,AFR,oil,2030,0.86
s52_low,AFR,oil,2035,0.86
s52_low,AFR,oil,2040,0.86
s52_low,AFR,oil,2045,0.86
s52_low,AFR,oil,2050,0.86
s52_low,AFR,oil,2055,0.86
s52_low,AFR,oil,2060,0.86
s52_low,AFR,oil,2065,0.86
s52_low,AFR,oil,2070,0.86
s52_low,AFR,oil,2075,0.86
s52_low,AFR,oil,2080,0.86
s52_low,AFR,oil,2085,0.86
s52_low,AFR,oil,2090,0.86
s52_low,AFR,oil,2095,0.86
s52_low,AFR,oil,2100,0.86
sr11_std,AFR,biomass_solid,2015,0.4
sr11_std,AFR,biomass_solid,2020,0.426470588
sr11_std,AFR,biomass_solid,2025,0.452941176
sr11_std,AFR,biomass_solid,2030,0.479411765
sr11_std,AFR,biomass_solid,2035,0.505882353
sr11_std,AFR,biomass_solid,2040,0.532352941
sr11_std,AFR,biomass_solid,2045,0.558823529
sr11_std,AFR,biomass_solid,2050,0.585294118
sr11_std,AFR,biomass_solid,2055,0.611764706
sr11_std,AFR,biomass_solid,2060,0.638235294
sr11_std,AFR,biomass_solid,2065,0.664705882
sr11_std,AFR,biomass_solid,2070,0.691176471
sr11_std,AFR,biomass_solid,2075,0.717647059
sr11_std,AFR,biomass_solid,2080,0.744117647
sr11_std,AFR,biomass_solid,2085,0.770588235
sr11_std,AFR,biomass_solid,2090,0.797058824
sr11_std,AFR,biomass_solid,2095,0.823529412
sr11_std,AFR,biomass_solid,2100,0.85
sr11_std,AFR,coal,2015,0.75
sr11_std,AFR,coal,2020,0.75
sr11_std,AFR,coal,2025,0.75
sr11_std,AFR,coal,2030,0.75
sr11_std,AFR,coal,2035,0.75
sr11_std,AFR,coal,2040,0.75
sr11_std,AFR,coal,2045,0.75
sr11_std,AFR,coal,2050,0.75
sr11_std,AFR,coal,2055,0.75
sr11_std,AFR,coal,2060,0.75
sr11_std,AFR,coal,2065,0.75
sr11_std,AFR,coal,2070,0.75
sr11_std,AFR,coal,2075,0.75
sr11_std,AFR,coal,2080,0.75
sr11_std,AFR,coal,2085,0.75
sr11_std,AFR,coal,2090,0.75
sr11_std,AFR,coal,2095,0.75
sr11_std,AFR,coal,2100,0.75
sr11_std,AFR,district_heat,2015,0.98
sr11_std,AFR,district_heat,2020,0.98
sr11_std,AFR,district_heat,2025,0.98
sr11_std,AFR,district_heat,2030,0.98
sr11_std,AFR,district_heat,2035,0.98
sr11_std,AFR,district_heat,2040,0.98
sr11_std,AFR,district_heat,2045,0.98
sr11_std,AFR,district_heat,2050,0.98
sr11_std,AFR,district_heat,2055,0.98
sr11_std,AFR,district_heat,2060,0.98
sr11_std,AFR,district_heat,2065,0.98
sr11_std,AFR,district_heat,2070,0.98
sr11_std,AFR,district_heat,2075,0.98
sr11_std,AFR,district_heat,2080,0.98
sr11_std,AFR,district_heat,2085,0.98
sr11_std,AFR,district_heat,2090,0.98
sr11_std,AFR,district_heat,2095,0.98
sr11_std,AFR,district_heat,2100,0.98
sr11_std,AFR,electricity,2015,1
sr11_std,AFR,electricity,2020,1
sr11_std,AFR,electricity,2025,1
sr11_std,AFR,electricity,2030,1
sr11_std,AFR,electricity,2035,1
sr11_std,AFR,electricity,2040,1
sr11_std,AFR,electricity,2045,1
sr11_std,AFR,electricity,2050,1
sr11_std,AFR,electricity,2055,1
sr11_std,AFR,electricity,2060,1
sr11_std,AFR,electricity,2065,1
sr11_std,AFR,electricity,2070,1
sr11_std,AFR,electricity,2075,1
sr11_std,AFR,electricity,2080,1
sr11_std,AFR,electricity,2085,1
sr11_std,AFR,electricity,2090,1
sr11_std,AFR,electricity,2095,1
sr11_std,AFR,electricity,2100,1
sr11_std,AFR,gas,2015,0.75
sr11_std,AFR,gas,2020,0.758823529
sr11_std,AFR,gas,2025,0.767647059
sr11_std,AFR,gas,2030,0.776470588
sr11_std,AFR,gas,2035,0.785294118
sr11_std,AFR,gas,2040,0.794117647
sr11_std,AFR,gas,2045,0.802941176
sr11_std,AFR,gas,2050,0.811764706
sr11_std,AFR,gas,2055,0.820588235
